0,1,2,3,4,5,6,7,8,9,10,11,label_list
-444.56058,84.87771,-15.154019,-18.386803,-39.457527,-35.389816,-22.692734,-22.435305,-6.0987873,3.6971784,10.874307,29.468775,French horn
-483.92712,149.97226,36.927067,8.677345,-26.9641,-22.31683,-3.12714,-19.500502,-10.36414,-1.5900781,-16.514599,-4.2310452,French horn
-527.3796,223.23035,11.913997,-31.187063,-10.035651,-16.456995,-31.285986,-21.419474,-8.883129,-13.128188,-11.828358,-7.235087,French horn
-504.41852,177.36096,3.828908,-35.269417,-18.023003,-17.574085,-30.648937,-18.840076,-7.8948317,-15.386853,-13.850695,-9.411885,French horn
-420.9141,143.8471,5.741235,4.046502,-36.508137,-30.763224,-13.678115,-23.313782,-5.908674,-7.3940024,-24.191656,-1.1614541,French horn
-402.2928,214.29234,68.61922,30.33178,-8.925977,-12.2586975,-5.4933224,-17.02571,-8.747056,7.169036,-16.03983,1.7215136,French horn
-377.23178,62.974583,-48.164455,1.4701004,-29.298008,-27.80909,-39.104794,-26.401283,-9.987153,0.6410719,8.715891,26.86384,French horn
-511.83868,225.55658,13.160606,-29.567379,-7.0150747,-8.297934,-28.054081,-21.550283,-9.292316,-13.192138,-11.828916,-8.168724,French horn
-420.11575,104.71344,-1.6899201,-24.236757,-45.829838,-36.151222,-20.59708,-20.656576,-7.8145113,-12.919175,-19.93844,4.0510254,French horn
-377.76126,81.270424,-40.78847,-2.0609064,-45.19052,-33.246525,-23.098429,-15.574581,-7.5848346,-20.112494,-21.6754,-0.12737094,French horn
-234.83675,37.156853,-35.46036,-22.740913,-27.74088,-23.207298,-36.01214,-9.603865,-11.688268,-15.295744,-19.330942,-3.966837,French horn
-440.52744,218.99416,57.189087,18.764988,-15.382235,-12.716825,-1.9607124,-17.662914,2.1353033,5.764936,-19.110254,3.002914,French horn
-316.03253,167.24936,-66.31596,14.334213,-0.8397677,-26.385004,-13.582141,-20.779814,-16.937632,-10.152404,-17.651302,-8.8378315,French horn
-503.21475,172.0215,-0.37524256,-38.131218,-17.823317,-19.776625,-32.561115,-20.779772,-8.144126,-13.959521,-15.480132,-9.250808,French horn
-507.43826,222.35117,8.951253,-34.634956,-6.823107,-10.76517,-30.108704,-18.95056,-3.801683,-10.473807,-15.147336,-10.249594,French horn
-328.20413,169.07318,-58.439564,14.363269,-9.496803,-27.6833,-26.161037,-20.48348,-16.780056,-7.4210176,-16.693426,-5.35886,French horn
-470.68616,122.54175,31.951902,8.200693,-24.152386,-20.725918,-7.0062046,-16.647842,-13.43178,-6.474681,-15.354144,-3.877457,French horn
-443.71234,145.62683,24.512968,8.545494,-27.176697,-24.369705,-7.0225015,-23.142618,-9.107311,-3.2383633,-19.781252,-0.9298049,French horn
-616.86285,208.17026,37.143208,-11.526949,-6.0444236,-11.335109,-20.624498,-11.167448,-5.699187,-11.822112,-11.733414,-5.8681116,French horn
-259.40567,63.90969,-45.026264,5.870598,-29.627327,-20.749413,-40.46721,-8.219569,-18.354248,-16.889576,-11.038081,-6.6339364,French horn
-634.49854,179.38268,31.647928,-22.504927,-18.134642,-15.496959,-21.007057,-11.743164,-2.4986439,-10.928464,-15.20563,-9.5088005,French horn
-429.0194,96.72933,15.08419,-8.127869,-42.652084,-33.281914,-15.454655,-15.677823,-6.5404663,-8.701129,-12.70168,6.3215914,French horn
-387.98068,189.50862,-7.9966836,-1.4726324,-9.693833,-21.779161,-19.134075,-26.965452,-11.202192,-9.012442,-20.990622,3.798377,French horn
-409.39618,225.28845,14.473174,7.6003895,-10.724048,-12.365451,-12.771074,-24.78709,-4.7178373,-0.8859793,-18.20386,0.8786785,French horn
-262.70944,23.656677,-36.045277,16.952972,-36.483253,-16.87461,-33.31639,-8.408902,-21.746223,-15.067278,-11.711435,-12.093882,French horn
-420.85013,66.89366,-39.58258,0.8237353,-29.732618,-22.87521,-43.394268,-26.920786,-13.611233,-1.1618235,2.559757,21.927366,French horn
-463.52646,100.285446,14.4307,-8.806863,-40.804768,-35.050243,-17.040688,-19.950798,-5.2198696,-3.3373516,-9.376834,10.980141,French horn
-417.77203,181.48299,34.403397,34.881496,-2.5043213,-25.185156,-15.552839,-22.159573,-2.696699,2.160091,-22.964062,0.18145652,French horn
-429.49887,139.16167,-3.5958083,-12.205903,-31.491228,-22.301523,-16.737955,-24.375816,-12.23317,-9.696256,-19.995735,-7.9431877,French horn
-420.66095,100.73907,1.5896575,-21.98967,-45.291233,-32.75303,-18.970608,-23.700346,-8.237643,-7.1318436,-13.965254,9.911058,French horn
-389.9344,84.28855,-30.74997,-11.1666975,-40.83515,-39.94063,-20.516333,-21.84044,-9.494897,-11.4124565,-13.281997,12.566681,French horn
-247.43332,38.74656,-42.385178,-17.642271,-24.518875,-24.620554,-32.20525,-7.144202,-14.867692,-13.989391,-18.218338,3.1560235,French horn
-452.24435,99.81183,4.0725584,-17.707111,-44.148327,-34.172836,-17.967043,-23.659054,-8.158031,-9.20149,-20.280685,-4.893332,French horn
-292.1118,40.710773,-43.29394,30.749174,-37.33647,-21.329557,-35.489513,-22.30287,-9.216969,-13.272372,-17.192064,-10.150867,French horn
-474.43427,179.85432,38.57857,33.599834,-9.48745,-24.195343,-11.521006,-27.482742,-10.377475,-0.813209,-21.53767,5.435464,French horn
-274.67545,35.684433,-27.93285,-16.934742,-30.511501,-18.522676,-41.52315,-10.80593,-12.517786,-12.049433,-16.983168,-4.8691587,French horn
-444.43695,90.28979,-14.878466,-9.180881,-33.92124,-27.663816,-37.38898,-29.304163,-10.559533,-2.1600344,-2.2304392,17.44846,French horn
-365.39648,46.47082,-53.792274,2.194862,-33.631702,-26.36471,-39.681995,-25.30075,-9.912612,10.495645,18.012669,31.865358,French horn
-420.8005,166.17645,39.95557,34.73573,-6.6391554,-23.182886,-11.554091,-12.208026,-1.3835822,-1.1136892,-18.116879,0.43079552,French horn
-386.6011,141.97237,-19.08326,1.7365075,-6.6586366,-20.190815,-17.47701,-21.440645,-16.070553,-12.433535,-20.413687,-4.4730315,French horn
-429.9018,126.04839,7.825833,-18.52365,-39.54386,-24.856092,-18.04585,-25.556622,-19.37273,-11.324338,-18.45372,-13.276233,French horn
-352.19888,199.88724,0.68712556,30.573708,-4.1477766,-19.12686,-14.485698,-8.994332,4.1202993,-5.190576,-24.394138,-8.139064,French horn
-382.93243,146.22467,-8.797957,17.704895,-14.054116,-12.550244,-14.928805,-24.287098,-8.375775,-7.196843,-21.607779,-9.043414,French horn
-506.80637,192.66214,-0.64841473,-40.094807,-13.955975,-12.308605,-29.369349,-21.362257,-7.5117483,-13.225646,-15.5613785,-7.7814393,French horn
-416.0656,69.83233,-30.442537,-10.775642,-27.160389,-21.417715,-39.386288,-19.446928,-3.4190526,15.068532,23.183458,31.653582,French horn
-400.725,58.400875,-39.634747,-8.246736,-28.054228,-28.294792,-41.876404,-20.604832,-8.053895,18.492006,22.437225,33.982704,French horn
-446.31586,94.548996,26.825089,4.892045,-23.365871,-31.780308,-26.732822,-28.28668,-13.615621,-11.099098,-22.678982,-10.590992,French horn
-510.4283,209.07422,-11.112186,-36.14001,-6.0983586,-18.835707,-29.913704,-11.502702,-5.050424,-15.713819,-12.569161,-5.3055835,French horn
-379.72345,155.82695,-23.961456,-0.91140133,-8.643029,-21.80822,-18.67311,-20.253912,-12.163011,-7.4310694,-16.94417,-5.8356066,French horn
-438.89102,81.919876,-27.813042,-12.937491,-30.488894,-36.276978,-25.683931,-19.264553,-2.336857,9.873345,20.553188,33.524567,French horn
-289.9764,139.9861,-67.34109,21.7251,-10.554962,-22.085978,-11.723635,-22.724937,-2.3054214,-14.428603,-5.211653,-3.0712283,French horn
-322.11987,55.095123,-39.274467,14.8664875,-32.891125,-24.140352,-32.501865,-23.447817,-17.169313,-13.069983,-20.00738,-14.232839,French horn
-252.67253,79.86497,-66.02685,-1.4192035,-38.511726,-19.34624,-44.403336,-5.0287237,-19.62181,-14.684548,-14.020635,-8.67987,French horn
-432.43063,200.67326,65.48021,32.097965,-13.49164,-15.495609,-6.668487,-16.75627,6.298279,4.104919,-24.536753,0.023731522,French horn
-441.08746,70.24138,-9.327438,-8.986326,-26.757296,-27.902546,-35.25073,-23.440582,0.12991743,19.111708,29.362907,36.475155,French horn
-635.3259,189.54366,24.27103,-21.975363,-9.541068,-7.9139647,-18.016176,-12.245299,-4.439394,-9.102245,-10.601975,-5.65491,French horn
-627.3388,196.55226,23.997995,-24.0619,-9.316404,-7.124183,-19.499468,-14.731782,-5.4184213,-8.266238,-9.981831,-6.6061454,French horn
-258.2547,69.28578,-60.106003,-7.1229267,-29.456263,-24.890707,-43.170937,-6.5892606,-21.045185,-13.954582,-20.67732,-8.820597,French horn
-280.72964,199.56999,-49.337036,1.7873819,-3.5650055,-26.855768,-20.645075,-15.487176,-14.071202,-1.5498055,-14.324754,-1.0529233,French horn
-431.59235,156.49294,38.413334,37.761612,-7.65173,-24.816181,-8.228668,-19.130253,-5.6145015,2.3370855,-19.16295,-0.29406565,French horn
-444.77295,132.23328,35.39769,-2.6657505,-41.014256,-31.324078,-6.97646,-17.453373,-10.82198,-7.039911,-19.790724,-8.258042,French horn
-481.82562,213.84047,-16.814768,-32.00341,0.16616325,-18.366852,-30.74093,-11.902934,-6.847707,-16.127241,-13.016226,-7.7789087,French horn
-620.17535,202.38358,29.815788,-19.360132,-9.186517,-12.650048,-26.336206,-14.1214285,-2.0071132,-6.7987943,-9.276419,-1.3742977,French horn
-338.98035,169.91933,-45.554607,13.068247,-6.67164,-18.753992,-26.081211,-22.21108,-10.809906,-7.9323816,-16.461826,-6.0897503,French horn
-410.42844,123.74934,-7.4085913,-10.284965,-23.876213,-26.211176,-19.502768,-20.854242,-13.194308,-8.466111,-22.537378,-8.681546,French horn
-287.46347,124.626526,-61.835342,39.1539,-20.969666,-23.676222,-20.469715,-20.400291,-11.383605,-9.645952,-13.763505,-8.785033,French horn
-436.16208,183.55025,62.06373,32.18128,-8.61071,-13.491286,-8.031414,-11.342066,6.002101,6.2542067,-14.881889,-0.12463458,French horn
-424.2241,195.97742,57.18088,39.533516,-8.164794,-19.090075,-9.614687,-9.237428,6.8601904,2.7333424,-23.374971,2.4564471,French horn
-368.94867,60.40718,-23.123945,-11.259044,-26.936691,-22.396795,-40.45205,-15.918826,6.638974,23.572742,36.24453,24.400564,French horn
-399.21988,207.68335,20.517836,35.859875,-9.221071,-21.568115,-24.298841,-21.96044,2.9702816,4.275901,-20.842283,-5.113734,French horn
-400.4717,155.1113,32.26293,30.980528,-15.757017,-18.204704,-9.983171,-13.346158,-1.0249342,-1.0991923,-24.131138,-3.2122958,French horn
-492.47748,207.6057,-14.231372,-31.437252,-2.5459895,-16.37143,-30.567436,-10.809913,-5.796961,-12.725023,-15.173292,-11.547274,French horn
-432.417,163.3097,15.863105,18.6763,-9.12148,-17.355345,-7.3896008,-17.86425,-4.9368997,-7.9213657,-24.991787,-2.5971372,French horn
-417.6473,187.97556,30.006014,35.65929,-13.25053,-10.944825,-12.748068,-14.956043,1.2821252,-2.8780296,-23.312479,-8.2059,French horn
-378.9613,64.37367,-14.67152,-5.9550066,-21.316383,-24.782095,-40.046936,-18.816154,3.5528862,29.860493,42.250145,30.61865,French horn
-286.8561,98.658875,-68.19795,40.129635,-26.56909,-18.578398,-26.378233,-20.932299,-14.2659235,-6.103958,-19.103554,-8.897017,French horn
-630.5109,193.97878,27.31852,-20.198828,-7.039603,-2.4314575,-12.905596,-11.117374,-7.538311,-10.701683,-11.841357,-7.937993,French horn
-400.50235,88.35475,-36.954243,1.0290464,-18.713297,-34.486774,-25.780722,-26.077984,-14.41151,-15.645522,-23.459805,-9.135155,French horn
-432.9868,122.61807,25.477676,-2.9446864,-32.87069,-31.389565,-15.479366,-23.335564,-16.737728,-11.752683,-20.314863,-8.4349165,French horn
-428.64313,150.83739,46.018665,28.929802,-14.375375,-23.968996,-6.382178,-14.206695,-2.8886142,-0.4172912,-22.918001,-2.341017,French horn
-444.1287,205.37357,38.48021,32.06005,-6.250399,-19.457304,-9.860689,-17.487019,-2.7080994,5.6691265,-14.322445,6.581723,French horn
-251.71436,163.63818,-67.10873,20.681078,-20.607283,-21.018232,-17.126987,-20.465446,-5.680098,-8.842917,-7.8516355,-4.3453865,French horn
-318.62274,40.668552,-46.810654,16.414639,-35.12695,-19.406685,-30.446796,-19.070177,-12.50271,-12.513255,-15.50749,-11.623657,French horn
-411.06372,135.58893,-6.5937457,-14.501399,-26.064888,-29.99043,-21.332985,-27.110832,-11.669924,-9.781623,-25.047125,-7.4590335,French horn
-453.70312,73.85051,-2.8656225,0.5838229,-24.007645,-30.480955,-33.03038,-24.926983,-5.4944377,9.631888,26.870056,38.42422,French horn
-420.53214,188.93259,58.518856,40.745872,-8.990151,-17.00375,-8.06603,-12.824499,4.16191,5.5464725,-20.08664,-2.0058622,French horn
-371.8381,146.47723,-24.746485,25.630655,-5.8341074,-17.911947,-12.207177,-20.393383,-9.541011,-8.239198,-20.704428,-8.990765,French horn
-405.76566,187.22829,10.415259,26.174774,-2.6448975,-1.8366836,-16.23003,-19.546618,3.5367289,0.6644202,-21.082325,-13.2683935,French horn
-427.82147,156.89981,39.117252,26.667486,-19.77447,-24.209305,-8.238562,-15.087262,-4.759704,1.039871,-22.037382,-0.36231676,French horn
-307.1473,118.02958,-59.294395,31.438314,-20.598253,-18.92701,-20.54581,-22.417185,-7.6546693,-8.202128,-17.763992,-11.100587,French horn
-485.2171,219.46786,-10.424101,-34.598392,-0.4801485,-17.018879,-30.337751,-12.130438,-6.7305994,-16.564304,-12.034078,-4.755588,French horn
-260.1708,116.1949,-52.43246,12.16348,-15.758552,-17.910728,-20.097563,-15.84744,-10.172971,-4.386489,-10.334541,-0.37793127,French horn
-387.24155,177.22519,37.094387,43.757744,-1.977465,-1.4642822,1.651496,7.089559,3.8747728,1.2294804,-18.72568,-0.4699493,French horn
-356.64676,85.7374,-44.128124,8.092972,-30.316097,-27.377232,-28.527485,-29.129091,-13.620646,-12.121303,-20.52159,-11.023519,French horn
-338.1925,46.359257,-42.222046,-4.9169126,-31.9379,-27.405893,-39.150337,-18.455437,3.037865,26.912308,31.872528,25.04684,French horn
-275.01236,89.4299,-66.02889,-0.41043207,-33.341953,-20.753922,-43.42864,-7.117055,-15.98845,-15.860539,-15.341004,-8.828821,French horn
-448.34506,123.42478,30.11373,-1.5502996,-33.428173,-30.060507,-10.314864,-17.293192,-12.960503,-11.682593,-22.859282,-10.405291,French horn
-619.7282,208.45949,35.5752,-18.684181,-14.217033,-15.085532,-22.94541,-12.823604,0.114609815,-6.789702,-10.597893,-7.4537272,French horn
-333.93213,109.31298,-65.8691,36.989376,-17.785526,-27.448606,-22.995018,-27.870598,-10.663654,-13.212917,-19.331476,-6.8510413,French horn
-431.54614,102.46439,13.8042345,-9.9276905,-31.064604,-29.927729,-23.729374,-30.912596,-17.580633,-14.141462,-23.408434,-9.918348,French horn
-485.2395,85.16487,3.7188752,-2.040121,-30.105017,-29.83181,-30.842192,-27.680285,-7.9333553,-0.13901728,5.394603,22.29494,French horn
-401.72208,176.50446,109.81114,61.001892,-2.431448,-1.5961512,8.007417,-20.534601,-5.0267415,3.3415847,-22.385809,1.8961252,Tuba
-362.13403,153.64668,100.28969,60.274525,8.306936,5.0800405,7.961616,-17.37807,-5.7546315,1.9478277,-17.16739,3.8451657,Tuba
-373.9434,95.146935,-39.212204,6.9254885,-30.225096,-31.518078,-30.287626,-23.380644,-9.532026,-13.512124,-28.903227,-12.496862,French horn
-432.046,116.044106,76.217636,49.651966,5.354061,0.4438791,0.05623424,-23.89502,-15.389971,-11.382686,-27.015999,-6.986867,Tuba
-353.62125,195.81422,-20.781515,7.869149,-1.3244237,-1.7359649,-10.059872,-12.817366,-15.616018,-3.6880708,-7.0440984,-8.015167,Tuba
-383.7907,249.90665,110.67168,44.835144,-19.689302,-8.942242,2.4786744,-40.1173,-13.909337,7.421842,-29.39493,3.8289483,Tuba
-374.65326,48.340656,-16.135029,-0.51276,-9.124521,-7.9286304,-12.777617,-12.959622,-15.981064,-6.950558,-11.109589,-12.613341,Tuba
-425.67654,104.361755,73.119736,48.053463,6.6228294,-0.569541,-1.8285207,-22.120125,-15.702679,-11.346352,-22.465021,-6.467161,Tuba
-389.2016,247.72069,105.94402,42.793358,-15.11014,-3.2333798,5.2413282,-39.74251,-16.819546,2.4160764,-31.535467,7.062695,Tuba
-361.09357,220.80692,78.26718,26.37846,-23.408684,-8.098839,5.0435433,-33.675346,-13.228748,8.901934,-26.799866,4.900163,Tuba
-421.10416,166.23305,-8.847556,-2.0918596,0.29484493,-6.307072,-5.4307046,-13.947289,-14.536237,-6.0255585,-10.998115,1.4448619,Tuba
-720.26636,211.18077,115.315315,54.842346,-8.032114,-9.840894,-2.9657226,-30.07265,-9.859068,3.883003,-19.4473,1.2169222,Tuba
-255.75798,25.981256,-23.374466,-23.246904,-23.194626,-27.709253,-37.134804,-15.10802,-16.13726,-13.02196,-18.204258,-2.143916,French horn
-391.35394,163.2572,-14.249484,-0.57258177,4.296365,-2.0291903,-4.213913,-12.975301,-14.537067,-3.4059248,-6.0093207,-2.982992,Tuba
-385.03085,91.25402,-25.062561,4.9668393,-5.9926863,-5.236504,-9.851947,-14.7375,-19.249796,-9.060317,-6.243002,-11.014588,Tuba
-347.1124,189.10376,-14.860364,11.585733,-2.1494246,0.7260393,-11.026176,-7.4600043,-14.974279,-2.5402226,-6.5946755,-6.002357,Tuba
-397.65594,166.19244,110.74964,64.30971,-0.028888877,-3.8827515,5.7951922,-17.661125,-2.4137478,4.6605444,-21.599,3.9889967,Tuba
-361.90833,234.0313,104.25119,46.282005,-15.897367,-9.832247,-1.2068176,-37.803173,-13.70013,1.1892964,-29.910158,6.063197,Tuba
-416.08063,113.53549,-14.181792,-0.32514432,-3.7561765,-7.746301,-8.2739725,-19.71756,-15.9958315,-9.144361,-9.834327,-5.436692,Tuba
-338.32742,192.42812,82.87015,29.266695,-20.87058,-8.002067,2.7221894,-31.968891,-13.027338,3.3380296,-24.222822,1.2325863,Tuba
-410.40628,139.73785,95.86838,58.662697,6.3472033,2.3240654,8.349632,-13.132734,-2.9097998,1.7251334,-17.478588,2.3575928,Tuba
-368.78943,89.67743,63.40199,43.137997,6.585669,-1.0892785,-3.7088978,-22.642723,-16.499067,-12.563881,-22.93624,-10.386157,Tuba
-383.74277,101.52284,-22.960659,5.34072,-6.5972614,-5.6161585,-11.525203,-16.458654,-22.026575,-11.049001,-10.121784,-9.622376,Tuba
-383.29593,225.12686,115.728546,55.098583,-2.8899436,7.3082614,14.735629,-26.375725,-9.429922,1.6121686,-30.142485,3.7762952,Tuba
-421.03003,121.86803,80.80146,49.88082,1.8332095,-4.9400206,-4.938878,-28.101135,-19.041405,-12.092577,-21.959774,-2.6460485,Tuba
-378.68585,222.82954,108.3774,43.76097,-12.553554,1.9583904,12.978437,-25.682158,-11.684863,-0.27884635,-25.015572,3.614947,Tuba
-400.54108,156.71251,84.23177,35.418102,-27.801943,-18.452785,-0.9365152,-29.096205,-11.982937,-1.1137596,-23.375326,0.13626164,Tuba
-344.26575,213.22722,84.65859,35.58629,-23.153057,-13.579862,3.744981,-32.50716,-13.032078,9.0696535,-23.985804,3.4741917,Tuba
-403.48712,92.63652,66.543915,43.945446,4.1852636,-4.3490233,-4.750644,-21.343996,-15.608035,-13.874684,-25.380764,-9.319463,Tuba
-361.30743,107.74598,55.043312,21.30395,-15.670863,-18.654192,-16.98474,-32.110107,-20.54234,-14.902206,-28.379938,-12.855249,Tuba
-367.73816,192.86266,90.03483,36.27575,-13.897664,-1.4929466,5.7936816,-30.68667,-12.450687,1.0331284,-26.130003,2.1601136,Tuba
-397.76065,238.04825,121.25332,55.671604,-15.412704,-9.799974,3.2217405,-32.93867,-10.523417,2.1751945,-32.8418,6.2370577,Tuba
-491.82996,205.83495,-19.498293,-1.9056917,2.8844671,-4.6516066,-2.251428,-14.97404,-15.180283,-1.6635991,-4.922137,-0.01884992,Tuba
-422.02258,143.38802,67.29405,18.53826,-31.200548,-18.869883,-4.205727,-29.057224,-18.211708,-8.683954,-19.871851,-1.1871492,Tuba
-391.0286,202.62909,2.2168126,-3.9870775,1.4953178,-3.4564188,2.2637794,-14.279444,-15.514307,-4.077844,-9.6493025,0.980946,Tuba
-356.88855,215.98766,-15.051026,2.3620813,-0.3509436,-4.8341565,-7.423758,-16.01004,-16.714178,-6.303453,-8.124552,-2.7987602,Tuba
-386.08096,156.3776,72.56171,21.818771,-27.228422,-19.906618,-11.261999,-35.67512,-19.429022,-6.0153065,-22.993359,-1.7844812,Tuba
-379.658,247.00943,99.18311,39.733276,-9.388957,-0.6819844,7.3772855,-25.885788,-3.9024374,1.8619827,-39.841537,-1.4008188,Tuba
-382.92322,170.52821,-12.982955,3.4757748,4.0097857,-0.9856014,-2.0375245,-10.9550085,-15.4191885,-6.063386,-8.047306,-2.587974,Tuba
-442.16208,97.12864,-9.196384,-5.6711125,-9.159861,-10.553636,-5.252874,-15.337304,-13.917829,-7.5187273,-12.163139,-5.682742,Tuba
-388.72202,119.808334,64.777016,29.746265,-16.36411,-19.482985,-18.972855,-38.31982,-18.965887,-8.732955,-25.247822,-6.038476,Tuba
