scale_0,scale_1,scale_2,scale_3,scale_4,scale_5,scale_6,scale_7,scale_8,scale_9,label_list
2.0706257e-06,-1.3503858e-06,-2.4322655e-06,-8.029902e-06,-1.18869775e-05,-2.0138536e-05,-3.0174015e-05,-3.137931e-05,-2.1795668e-05,-9.720786e-06,Violin
-6.359123e-08,-6.229658e-07,-1.9358763e-06,1.8206593e-06,1.0168641e-05,9.7118345e-06,3.7243174e-06,-2.2919266e-06,-5.6022714e-06,-7.214852e-06,Violin
2.085493e-06,-9.0888955e-07,-2.603145e-06,-7.585395e-06,-1.3378749e-05,-1.5153364e-05,-1.3776453e-05,-1.4072168e-05,-1.9034447e-05,-2.675298e-05,Violin
-4.5362295e-08,-9.827397e-07,-1.8586112e-06,2.4573533e-06,3.5462338e-06,1.2324396e-09,3.0004178e-06,1.1745486e-05,1.9928257e-05,2.250945e-05,Violin
-6.0213773e-07,5.4769885e-07,1.5450913e-06,2.1355402e-06,2.512776e-06,3.3401855e-06,4.032734e-06,3.6906279e-06,1.962887e-06,-7.3303386e-07,Violin
2.2628846e-07,-2.1409944e-07,-5.4206424e-07,-6.711421e-07,-2.37909e-07,2.1137589e-07,5.2726443e-07,-3.9539202e-07,-3.0454548e-06,-6.6365824e-06,Violin
-7.8057013e-07,1.3403626e-06,4.0609343e-06,-1.0404008e-06,-6.8915924e-06,-1.0295353e-06,7.051877e-06,1.2767063e-05,1.24786275e-05,7.1985423e-06,Violin
4.884354e-07,-2.9954785e-07,-7.996034e-07,-1.2014539e-06,-1.8828376e-06,-2.5551833e-06,-3.298355e-06,-4.3782543e-06,-5.4303914e-06,-6.6037906e-06,Violin
-1.264059e-06,7.911336e-07,1.6361802e-06,3.4407942e-06,5.234987e-06,5.0670683e-06,4.4821263e-06,6.383557e-06,1.202903e-05,2.0648793e-05,Violin
-6.9200854e-07,3.2012676e-07,4.7472187e-07,9.777959e-07,1.3326586e-06,1.2075907e-06,3.654971e-06,8.303429e-06,1.040073e-05,1.1667716e-05,Violin
4.670892e-07,-4.6249392e-07,-1.6362611e-06,-1.5295944e-06,3.3059396e-07,-1.084417e-06,-4.4807566e-06,-6.3132316e-06,-6.402608e-06,-5.9340828e-06,Violin
2.188187e-07,-7.3856984e-07,-1.6665847e-06,-3.122649e-07,1.0860406e-06,1.6140466e-06,3.900491e-06,5.005434e-06,3.7475438e-06,1.1820955e-06,Violin
-1.0943213e-06,-3.030762e-07,3.7285915e-06,1.0079725e-05,1.1569997e-05,9.428176e-06,1.3809868e-06,-1.1744496e-05,-2.131264e-05,-2.1491192e-05,Violin
-8.213016e-07,2.2840446e-07,1.2000103e-06,2.9242374e-06,3.2321827e-06,4.1315348e-06,7.262502e-06,1.0397785e-05,9.581364e-06,6.2463405e-06,Violin
7.596455e-08,1.7954543e-08,-1.3558985e-06,-2.6566001e-06,1.5669256e-06,5.7155357e-06,6.6796197e-06,4.221482e-06,3.4726537e-07,-1.8577698e-06,Violin
-1.8425057e-07,2.2494706e-07,1.1517986e-06,2.7269884e-06,1.245609e-06,-2.8278655e-06,-5.6728077e-06,-4.823963e-06,-3.4214158e-06,-3.5340804e-06,Violin
-2.429468e-06,1.147229e-06,3.7501486e-06,8.266899e-06,1.3872184e-05,1.9697449e-05,2.3050441e-05,2.2730896e-05,2.283901e-05,2.4579931e-05,Violin
-1.5689672e-07,2.7940946e-08,-3.6314992e-07,7.684602e-07,-3.5657592e-08,1.2887803e-06,7.1880445e-06,8.537257e-06,7.184521e-06,7.5146195e-06,Violin
2.75607e-07,-1.376946e-07,-4.6747985e-07,-4.7596217e-07,3.6696683e-08,7.450797e-07,2.8679267e-07,-1.9268864e-06,-3.6235888e-06,-4.386796e-06,Violin
-2.4690573e-07,-6.2941365e-07,-9.898079e-07,-9.0670267e-07,6.733197e-07,6.53836e-06,1.3037991e-05,1.7144836e-05,1.8844876e-05,1.9339206e-05,Violin
-2.8325675e-07,-2.3074685e-07,1.283939e-06,6.4989354e-07,5.382347e-07,3.8740436e-06,5.6685353e-06,4.5884085e-06,1.9349666e-06,4.0025452e-07,Violin
-4.8698047e-07,-4.4098064e-07,2.6079083e-06,3.4066272e-06,5.981834e-07,2.3573884e-06,1.7043714e-06,-5.289011e-07,-4.0567365e-06,-6.8059126e-06,Violin
-3.9848894e-07,-1.0735034e-06,-2.6518348e-06,7.447299e-06,1.7098339e-05,1.1302483e-05,3.050738e-06,-3.9418933e-07,-1.02738e-06,-9.972119e-07,Violin
-2.0226324e-07,6.3166816e-08,-4.201348e-08,-1.4644459e-06,-3.0260887e-07,4.3704104e-06,1.2782788e-05,1.8166973e-05,1.4391157e-05,4.767816e-06,Violin
-2.030069e-07,-1.0004492e-07,-5.8207166e-07,-1.5164343e-06,-1.989042e-06,-1.4925402e-06,6.339127e-07,5.2794276e-06,1.003266e-05,1.484813e-05,Violin
-1.4535887e-06,9.80992e-07,3.2196172e-06,5.1680613e-06,5.7934985e-06,7.4144864e-06,9.885248e-06,1.22981e-05,1.3545567e-05,1.2860063e-05,Violin
5.568577e-07,-3.2130657e-07,-1.316306e-06,-3.3306449e-06,-3.7372658e-06,-9.1382657e-07,1.6964764e-06,8.143647e-07,-3.2413511e-06,-6.642064e-06,Violin
-7.0771523e-07,2.9252874e-07,1.2839937e-06,2.1801172e-06,2.0519121e-06,3.3859867e-06,6.7241726e-06,1.0274845e-05,1.0963421e-05,9.9068275e-06,Violin
-8.217676e-07,8.507408e-08,7.8392213e-07,3.5851542e-06,7.107528e-06,1.222612e-05,1.7319744e-05,1.4753909e-05,5.003602e-06,-4.7018075e-06,Violin
5.005799e-07,-1.9932564e-07,-5.684145e-07,-1.3490866e-06,-2.154179e-06,-3.354693e-06,-4.179232e-06,-4.3900104e-06,-3.6951012e-06,-3.6549513e-06,Violin
1.140173e-06,-6.078073e-07,-1.4184133e-06,-2.5908014e-06,-5.59781e-06,-8.612804e-06,-1.0304219e-05,-1.2014138e-05,-1.4353264e-05,-1.6785887e-05,Violin
1.0508401e-06,-5.0259365e-07,-1.2690806e-06,-4.0162013e-06,-7.917961e-06,-1.02231315e-05,-1.0970593e-05,-9.7640705e-06,-8.782231e-06,-8.474549e-06,Violin
1.655309e-06,-7.974315e-07,-5.727107e-06,-7.085677e-06,-7.698871e-06,-1.717609e-05,-1.9300542e-05,-8.595757e-06,8.296632e-06,1.904968e-05,Violin
-1.3402949e-08,-6.4087814e-08,-4.4238362e-08,1.0705669e-07,3.8196433e-07,9.2061816e-07,1.3394482e-06,1.4210326e-06,5.135108e-07,-7.328986e-07,Violin
1.8844042e-07,2.484808e-08,4.130464e-08,-7.2321353e-07,-2.2144222e-06,-8.0183344e-07,1.0990441e-06,6.3873426e-07,-1.0628003e-06,-2.7008327e-06,Violin
-3.9756765e-07,-3.04575e-07,-1.7408936e-06,-9.713963e-07,5.141918e-06,1.1546527e-05,1.4172084e-05,1.2708131e-05,9.323717e-06,8.617629e-06,Violin
-1.3552095e-06,1.2874533e-06,4.915609e-06,1.0310689e-05,5.324093e-06,-1.6044565e-06,-6.4621477e-06,-1.0736238e-05,-1.2235194e-05,-9.287756e-06,Violin
7.790989e-08,5.9753995e-07,4.004036e-06,3.789087e-06,-6.8481227e-06,-1.6907925e-05,-2.1819296e-05,-2.1272745e-05,-1.9450103e-05,-1.7814275e-05,Violin
-1.0419185e-06,4.8165583e-07,2.8757486e-06,5.784743e-06,6.05622e-06,4.1060775e-06,6.6923726e-06,1.2026625e-05,1.0461447e-05,2.005925e-06,Violin
1.9737092e-07,5.7733e-07,1.4716231e-06,-2.8521342e-07,-5.7507214e-06,-9.470981e-06,-9.819776e-06,-9.668977e-06,-9.075313e-06,-7.85601e-06,Violin
1.4030628e-07,6.5126585e-07,1.4955516e-06,-1.1012371e-06,-5.927403e-06,-4.9763694e-06,-1.526773e-06,-8.2447707e-07,-4.8137736e-06,-1.0725134e-05,Violin
7.543973e-08,1.841169e-07,1.2001012e-06,7.1434255e-07,-4.0310088e-06,-9.477079e-06,-1.06971265e-05,-6.3183143e-06,2.0107626e-07,5.05581e-06,Violin
-1.2884927e-07,-7.3028366e-07,1.2425306e-06,5.5116984e-06,2.4321887e-06,-3.1959298e-06,-7.814116e-06,-9.283443e-06,-7.431895e-06,-4.0878704e-06,Violin
-3.569571e-07,-2.6692155e-07,-4.539783e-07,7.9301657e-07,4.7289277e-06,1.0744586e-05,1.5541333e-05,1.4732511e-05,9.306703e-06,2.7775984e-06,Violin
-7.3635135e-07,-1.2674074e-07,-2.0494598e-07,3.0318276e-06,1.2735884e-05,1.808499e-05,1.3695718e-05,3.2027203e-06,-4.9652444e-06,-9.083535e-06,Violin
-6.656135e-07,2.0068133e-07,1.2312065e-06,5.4126413e-06,7.062291e-06,3.1314119e-06,-1.7596735e-06,-3.3741478e-06,8.605646e-07,6.055417e-06,Violin
-1.2303413e-07,3.2693742e-07,3.7913682e-07,-5.361403e-07,-9.0470155e-07,-2.2965409e-07,5.688895e-07,1.7840814e-06,2.8056922e-06,3.078082e-06,Violin
-1.7836909e-07,1.0503826e-07,9.784825e-07,1.9057062e-06,6.2551646e-07,-4.6170444e-06,-6.090323e-06,-2.8667396e-06,6.825045e-07,3.0201627e-06,Violin
1.7059747e-07,-1.2040624e-08,3.2208925e-07,-2.000551e-06,-4.4941853e-06,-4.0210643e-06,-3.9970254e-07,3.2993835e-06,4.037349e-06,3.4352329e-06,Violin
6.454008e-07,-5.117233e-07,-1.2017597e-06,-2.4074866e-06,-9.544799e-06,-1.2537895e-05,-4.9384143e-06,4.965896e-06,9.398524e-06,9.101809e-06,Violin
-1.1920895e-06,1.1416089e-06,3.5391392e-06,7.2620815e-06,7.5640096e-06,5.9667286e-06,1.9936586e-07,-6.8128693e-06,-9.375167e-06,-8.655217e-06,Violin
7.076235e-08,-1.8846708e-07,-1.1375676e-06,-2.7351768e-06,-3.1845873e-06,-2.486959e-07,4.496165e-06,8.53624e-06,1.0880308e-05,1.2444771e-05,Violin
-2.4367276e-07,9.877477e-07,3.2745006e-06,5.1556417e-06,1.5227355e-06,-1.13626575e-05,-2.5589594e-05,-2.8698132e-05,-2.3085744e-05,-1.7985023e-05,Violin
2.0614314e-07,-3.4502514e-07,1.3192884e-07,5.512485e-06,2.80466e-06,-6.9115317e-06,-1.8193477e-05,-2.1579699e-05,-1.6315482e-05,-9.849259e-06,Violin
-1.7416187e-07,1.0818925e-07,3.4827121e-07,7.259173e-07,1.1783319e-06,1.3855058e-06,1.4423539e-06,1.3875782e-06,2.8745906e-06,6.0066955e-06,Violin
3.184137e-07,3.672575e-08,-1.0473421e-07,-1.4924052e-06,2.8505997e-07,7.7070604e-07,-4.278772e-06,-9.367381e-06,-1.141092e-05,-1.1995987e-05,Violin
-5.3523445e-07,-5.0445262e-08,9.921494e-07,5.17264e-06,8.9784135e-06,7.591861e-06,2.2287347e-06,-4.40955e-06,-8.5476195e-06,-1.000545e-05,Violin
7.1139937e-07,-3.744746e-07,-1.3104901e-06,-2.6597252e-06,-2.4632586e-06,1.7132337e-06,3.1794157e-06,-5.272198e-07,-4.6170985e-06,-8.2999495e-06,Violin
-7.164134e-07,3.0202784e-07,1.1257204e-06,4.6113587e-06,8.2417355e-06,7.681836e-06,4.7925164e-06,1.7335111e-06,2.636274e-06,6.633371e-06,Violin
4.9026266e-07,6.328811e-07,3.1179002e-06,-2.1333658e-06,-1.1893768e-05,-1.3859371e-05,-1.49898215e-05,-1.7100176e-05,-2.116299e-05,-2.46271e-05,Violin
6.8875937e-07,-1.1410207e-08,-3.146542e-06,-4.6942155e-06,2.1683095e-06,3.0184804e-06,-1.9490906e-06,-3.8017415e-06,-1.8467374e-06,-1.7766289e-06,Violin
1.5560535e-06,-3.6661183e-07,-1.9555437e-06,-7.3175715e-06,-1.3215952e-05,-1.3047595e-05,-1.0003006e-05,-8.325702e-06,-9.644753e-06,-1.4808099e-05,Violin
-1.3621675e-06,1.000511e-06,3.637744e-06,7.5428256e-06,7.443108e-06,4.8416e-06,1.3936742e-06,-1.2721968e-06,-2.0441069e-06,-1.2364229e-06,Violin
4.71838e-07,-2.0220054e-07,-6.9393167e-07,-1.0050161e-06,-3.1455974e-07,-1.9890429e-06,-5.262345e-06,-7.4473023e-06,-7.905687e-06,-7.854271e-06,Violin
4.6149907e-07,-2.4500014e-07,-4.1665146e-07,-5.368315e-07,-2.3925784e-06,-3.8038468e-06,-5.140217e-06,-7.4983172e-06,-1.130371e-05,-1.540218e-05,Violin
3.1302815e-08,1.070244e-06,3.887139e-06,9.788045e-07,-1.0040184e-05,-1.7056465e-05,-1.8912217e-05,-1.5837626e-05,-1.3655496e-05,-1.286663e-05,Violin
1.1613798e-06,-4.0246462e-07,-1.4115626e-06,-3.3908198e-06,-5.8872542e-06,-8.58553e-06,-1.1268999e-05,-1.3779439e-05,-1.5447036e-05,-1.675616e-05,Violin
1.2923546e-09,-3.124202e-07,-2.860254e-06,-1.816931e-06,1.0545085e-05,1.5906224e-05,1.1803422e-05,5.7454777e-06,1.101444e-06,-4.5477636e-06,Violin
4.5824265e-07,4.6149724e-09,-5.61e-08,-2.936759e-07,-4.1619073e-06,-1.0066409e-05,-1.2137351e-05,-9.433133e-06,-6.0811863e-06,-4.603079e-06,Violin
-9.112694e-07,-7.1770717e-07,1.6178008e-06,8.116189e-06,1.2324895e-05,1.3643391e-05,7.043827e-06,-2.4601334e-06,-7.162551e-06,-7.5339863e-06,Violin
4.2435673e-09,2.3086025e-07,8.4633444e-07,1.807903e-06,-3.4398086e-06,-8.098281e-06,-8.946042e-06,-7.887105e-06,-6.100416e-06,-3.065589e-06,Violin
5.0294755e-09,6.489422e-07,9.908831e-07,-1.591235e-06,-4.459542e-06,-4.732399e-06,-4.792531e-06,-5.561918e-06,-6.451795e-06,-5.756254e-06,Violin
6.3778344e-07,-4.322735e-08,-6.9258607e-07,-7.991509e-07,-5.328545e-06,-1.4800745e-05,-1.8825114e-05,-1.5780815e-05,-1.0301848e-05,-5.226824e-06,Violin
7.838978e-07,-3.6604325e-07,-8.781798e-07,-1.1735556e-06,-9.495467e-06,-1.6207518e-05,-1.0324807e-05,-1.1704025e-06,4.6846335e-06,7.3862375e-06,Violin
7.001617e-07,-1.0334693e-06,-5.1860293e-06,-5.4879715e-06,3.6890128e-06,1.0368174e-05,1.4376397e-05,1.1990697e-05,7.2699604e-06,3.0970632e-06,Violin
-5.2909786e-07,2.240517e-07,-2.9724408e-08,-1.4185363e-06,-2.7612595e-08,5.156738e-06,9.555118e-06,1.1938647e-05,1.4298539e-05,1.851623e-05,Violin
-1.23214e-07,9.5488254e-08,9.775058e-07,2.2991037e-06,1.246827e-06,-1.8262557e-06,-3.19121e-06,-5.0608796e-06,-8.594639e-06,-1.1003097e-05,Violin
6.461781e-07,-4.6181202e-07,-1.3825144e-06,-1.9001147e-06,-1.6052929e-06,-1.2179964e-06,-1.2140988e-06,-2.1658398e-06,-3.7907557e-06,-6.7232086e-06,Violin
1.4880951e-06,-9.821898e-07,-2.8838808e-06,-4.281812e-06,-1.0406232e-05,-1.4788256e-05,-1.1937725e-05,-7.335164e-06,-3.6765666e-06,-8.2201353e-07,Violin
6.7616617e-07,-5.624205e-07,-1.8012659e-06,-3.6592753e-06,-3.863644e-06,-3.5749727e-06,-1.406344e-06,1.8625589e-07,-8.1958683e-07,-2.9453581e-06,Violin
2.0248618e-07,-1.7892815e-07,-3.3341277e-07,4.0697682e-07,9.833786e-07,2.726904e-06,3.5927283e-06,1.0938777e-06,-2.401613e-06,-6.7917786e-06,Violin
3.701774e-07,3.6219095e-07,-6.20989e-07,-1.6459612e-06,-4.6248598e-08,-4.6581e-06,-1.0919665e-05,-1.0844367e-05,-7.118237e-06,-3.6056883e-06,Violin
2.1741577e-07,-4.5565483e-07,-1.6760257e-06,7.619617e-07,3.539625e-06,2.5458805e-06,1.966563e-06,1.5468063e-06,1.8914493e-06,1.8941819e-06,Violin
1.5326307e-06,-1.2038216e-06,-4.5741795e-06,-8.470453e-06,-8.965414e-06,-8.53614e-06,-4.5634283e-06,2.756776e-06,7.912868e-06,9.47595e-06,Violin
-4.7866468e-08,8.666205e-07,1.1385494e-06,-1.2903291e-06,-3.8706676e-06,-5.786379e-06,-6.8363147e-06,-3.9640718e-06,3.0590732e-06,9.70585e-06,Violin
-5.316635e-07,1.6155559e-07,7.755963e-07,4.254305e-06,8.481013e-06,7.5932394e-06,-4.0338566e-08,-8.025964e-06,-9.952339e-06,-8.348543e-06,Violin
3.2300045e-07,8.634818e-08,-4.5383683e-07,-2.4430308e-06,-2.6883806e-06,-1.5756344e-06,-1.2348165e-06,-1.4277018e-06,-9.866953e-07,-3.3574682e-07,Violin
3.8901265e-07,-3.9654807e-07,-1.310371e-06,-1.3761122e-06,-1.4853749e-06,2.669195e-07,3.730126e-06,6.0182465e-06,6.537761e-06,4.819584e-06,Violin
-3.2207615e-07,2.6420585e-07,9.098788e-07,1.5530471e-06,1.5895753e-06,1.0759342e-06,1.354182e-06,2.2928136e-06,2.8026561e-06,2.2779593e-06,Violin
1.1802551e-06,-1.1420708e-06,-6.305129e-06,-7.985149e-06,-1.837806e-06,3.9728607e-06,9.949961e-06,1.0814996e-05,8.726595e-06,7.700329e-06,Violin
-4.928835e-07,-1.9880467e-07,3.5870144e-07,2.8445465e-06,7.16728e-06,9.263976e-06,7.3593437e-06,4.5314073e-06,3.726462e-06,4.1295352e-06,Violin
4.9986564e-08,-2.2054897e-07,-2.8777953e-07,1.7317726e-06,1.1161995e-07,-5.2007194e-06,-5.6184717e-06,-2.097212e-06,1.430815e-06,4.913271e-06,Violin
-4.948826e-07,-2.6218666e-07,1.3223136e-07,4.1008466e-06,8.644293e-06,9.272036e-06,5.1877646e-06,1.0862004e-06,-6.937533e-07,-2.1218418e-06,Violin
2.007012e-07,-1.4904057e-07,-8.8255854e-07,-2.9337207e-06,-2.8557529e-06,8.67221e-07,3.966941e-06,5.1547195e-06,6.2842046e-06,8.137025e-06,Violin
-6.3573805e-07,6.685511e-08,8.880017e-08,5.220164e-07,2.2291422e-06,4.4546723e-06,7.15594e-06,1.1505797e-05,1.673912e-05,2.2329847e-05,Violin
-4.3778647e-07,8.5065e-07,1.0432625e-06,-2.2335619e-06,-1.2078915e-06,4.0391283e-06,8.386211e-06,1.0978577e-05,1.0485136e-05,7.995102e-06,Violin
-8.551685e-07,9.1546826e-07,2.4226492e-06,8.246548e-06,9.908899e-06,2.8846835e-06,-6.1926985e-06,-1.2179621e-05,-1.1804164e-05,-9.672576e-06,Violin
-1.387323e-07,-8.5314035e-08,-5.9941675e-07,1.0562695e-06,4.5503034e-06,7.684757e-06,9.81694e-06,7.454993e-06,2.2414013e-06,-4.194588e-06,Violin
-5.3220924e-07,-5.1212e-07,-4.693969e-07,5.302091e-06,1.2677672e-05,1.1349119e-05,3.9371757e-06,-3.8863423e-06,-5.58462e-06,-3.1520653e-06,Violin
-3.732436e-07,7.9405226e-07,4.9339938e-06,5.994724e-06,-7.358838e-06,-1.7535956e-05,-1.8429664e-05,-1.3105999e-05,-9.6375825e-06,-8.733099e-06,Violin
-3.101657e-07,9.2622906e-07,1.2914159e-06,1.5864229e-06,-4.5240417e-06,-7.534321e-06,-4.292158e-06,1.1164672e-06,6.5841073e-06,1.1504144e-05,Violin
2.0906498e-07,-9.428845e-08,-8.042401e-07,-2.5233483e-06,-9.261192e-07,1.4214348e-06,8.78196e-08,-2.6314904e-06,-3.7590664e-06,-3.1046707e-06,Violin
-1.503343e-06,8.733978e-08,2.4336653e-06,9.384098e-06,1.2278666e-05,9.354608e-06,8.33611e-06,6.7507917e-06,3.063638e-06,1.5177097e-06,Violin
-2.5913275e-07,-1.4488601e-08,-2.0129818e-07,-1.7354845e-06,2.6369069e-06,7.353483e-06,1.0181886e-05,1.0864098e-05,1.0296978e-05,9.160662e-06,Violin
-2.4678783e-07,2.842761e-07,3.6348163e-07,-7.360203e-07,1.3050048e-06,6.1184874e-06,7.53271e-06,5.1615784e-06,8.1575735e-07,-5.171918e-06,Violin
-1.2071235e-06,-5.6238125e-08,2.4458186e-06,8.295867e-06,6.216248e-06,9.080519e-06,1.4799716e-05,1.3712572e-05,9.05632e-06,5.7292623e-06,Violin
-5.1841255e-07,7.97151e-08,3.1631933e-07,9.801839e-07,7.6428796e-07,1.949618e-06,6.6942216e-06,1.1850233e-05,1.4090415e-05,1.4698219e-05,Violin
-2.9952162e-07,-3.9159795e-07,-1.1559013e-06,-1.2984606e-06,3.1553996e-06,1.178282e-05,1.801996e-05,1.8953335e-05,1.5486441e-05,1.0676188e-05,Violin
-7.5300716e-07,2.649193e-07,1.4774737e-06,9.328861e-06,1.1627263e-05,5.166618e-06,-1.3539515e-06,-7.1905756e-06,-1.3663523e-05,-2.0908037e-05,Violin
1.0865438e-06,-2.3263885e-07,-9.490457e-07,-5.312212e-06,-9.026523e-06,-1.1398837e-05,-1.2504528e-05,-1.2295555e-05,-1.24660455e-05,-1.2534905e-05,Violin
1.6955958e-08,-9.602447e-09,-2.5353335e-08,-3.467107e-08,-5.693655e-08,-7.693082e-08,-9.7054745e-08,-1.3600085e-07,-1.8357218e-07,-2.4250167e-07,Guitar
3.663149e-12,9.206995e-10,4.2428656e-09,9.424728e-09,1.4082433e-08,2.2408488e-08,3.2276592e-08,3.6659014e-08,4.574317e-08,4.4459746e-08,Guitar
-3.3802343e-07,6.720908e-07,1.6914253e-06,7.16476e-07,6.2538703e-07,2.7024296e-07,-2.7370718e-06,-5.9649265e-06,-7.205887e-06,-7.1096497e-06,Violin
5.353591e-08,-2.4373512e-07,6.493209e-07,-2.1283286e-06,-4.075204e-06,2.8918462e-06,8.356264e-06,7.1059903e-06,2.5338431e-06,-2.3938899e-06,Violin
-1.7393833e-06,1.0462423e-07,3.0317156e-06,1.1265126e-05,1.5214973e-05,1.01226515e-05,1.6161481e-06,2.326439e-06,1.1554619e-05,2.298631e-05,Violin
-2.310258e-07,1.074634e-06,-9.142379e-08,-2.5786185e-06,-1.6244426e-06,3.665378e-06,1.1177589e-05,1.6607415e-05,1.808223e-05,1.3903257e-05,Violin
-2.6289334e-07,2.823434e-07,7.9069684e-07,1.2172533e-06,8.50203e-07,3.023557e-07,1.0033251e-06,2.572742e-06,3.935693e-06,3.7151028e-06,Violin
5.116228e-08,-2.4012522e-08,-7.0416746e-08,-1.295751e-07,-1.9569279e-07,-2.5344687e-07,-2.9958872e-07,-3.8959655e-07,-4.256109e-07,-5.2971353e-07,Guitar
2.143868e-06,-9.979752e-07,-3.1568666e-06,-7.1753916e-06,-1.4898987e-05,-2.077112e-05,-2.0586911e-05,-1.6371896e-05,-1.4070677e-05,-1.61973e-05,Violin
4.0399375e-08,-2.132781e-08,-5.957493e-08,-1.0730527e-07,-1.6292876e-07,-2.1452682e-07,-2.6067192e-07,-3.3340604e-07,-3.7760907e-07,-4.544375e-07,Guitar
2.4603493e-08,-9.558356e-09,-2.5382361e-08,-4.8605052e-08,-7.7157985e-08,-9.916046e-08,-1.1865174e-07,-1.7168611e-07,-2.002312e-07,-2.7920927e-07,Guitar
-7.0699645e-07,4.810921e-07,1.27226e-06,1.588864e-06,2.2977142e-06,3.9539955e-06,5.5926175e-06,7.1139934e-06,8.444023e-06,9.93087e-06,Violin
-1.5449846e-08,5.334271e-09,1.3598407e-08,2.5545763e-08,4.161715e-08,5.1585932e-08,5.798715e-08,8.410241e-08,9.012581e-08,1.2213037e-07,Guitar
1.05108995e-07,-3.113864e-08,4.5401802e-07,2.1424707e-08,-1.8055161e-06,5.235482e-07,3.3583592e-06,2.6941143e-06,1.2694925e-06,1.639584e-07,Violin
-2.390873e-07,5.7178914e-07,1.498358e-06,1.6646364e-06,2.0721561e-06,2.4049746e-06,-3.95436e-07,-5.7746615e-06,-1.1130041e-05,-1.5653346e-05,Violin
-1.4231356e-06,1.1523327e-07,3.860127e-07,5.2412456e-06,1.3014611e-05,2.3097196e-05,3.5605743e-05,3.865532e-05,3.061003e-05,1.5776746e-05,Violin
-2.2475819e-08,1.1064811e-08,3.093687e-08,5.5817903e-08,8.4809095e-08,1.0925427e-07,1.3101493e-07,1.6688311e-07,1.907872e-07,2.2809003e-07,Guitar
-1.002889e-06,-6.468028e-07,5.9475826e-07,7.0974024e-06,1.6634629e-05,1.5305624e-05,6.3038583e-06,3.4458044e-06,6.105368e-06,8.356256e-06,Violin
6.8842354e-07,-1.2265993e-07,-7.763208e-07,-5.240752e-06,-8.815589e-06,-6.696905e-06,-2.4615583e-06,2.524285e-06,2.5234467e-06,-5.0432345e-06,Violin
9.276006e-07,-7.709043e-09,-8.9487656e-07,-4.8090774e-06,-6.0154302e-06,-2.8486486e-06,-7.1198906e-07,-2.888015e-06,-8.3508785e-06,-1.5033034e-05,Violin
-2.0332644e-08,7.832248e-09,2.1841991e-08,4.514887e-08,6.898303e-08,8.645431e-08,9.643612e-08,1.3427267e-07,1.3646843e-07,1.8642791e-07,Guitar
-4.9273297e-08,2.7572078e-08,7.91428e-08,1.4278588e-07,2.1622225e-07,2.8991855e-07,3.6594113e-07,4.5639214e-07,5.537025e-07,6.470816e-07,Guitar
1.181652e-06,-2.7159197e-07,-1.1401863e-06,-4.1110143e-06,-7.862758e-06,-1.5689693e-05,-2.4356477e-05,-2.6395424e-05,-2.1408981e-05,-1.2845747e-05,Violin
-2.0900341e-08,1.11364225e-08,3.1445076e-08,5.7373875e-08,8.8492136e-08,1.2103285e-07,1.5494335e-07,2.0271133e-07,2.4314298e-07,2.9579715e-07,Guitar
2.45482e-06,-7.572854e-07,-3.7707475e-06,-9.405798e-06,-1.42799145e-05,-2.2398453e-05,-2.8541865e-05,-3.460785e-05,-4.3006334e-05,-4.797631e-05,Violin
1.504193e-06,-2.2485878e-07,-2.2033125e-06,-7.723668e-06,-1.4012893e-05,-1.078175e-05,-9.426274e-06,-1.2065622e-05,-1.1152145e-05,-5.569292e-06,Violin
1.0406229e-07,-5.563883e-08,-1.5726562e-07,-2.8538503e-07,-4.350158e-07,-5.8367584e-07,-7.4114735e-07,-9.4908376e-07,-1.1485498e-06,-1.3692651e-06,Guitar
-6.6234486e-07,1.5663223e-07,8.5889036e-07,2.3662988e-06,2.9078935e-06,2.306724e-06,8.901459e-07,1.4284158e-06,6.889657e-06,1.66006e-05,Violin
-4.7229008e-07,3.6220297e-07,8.424725e-07,1.256985e-06,3.1722054e-06,5.880034e-06,7.5743715e-06,7.901736e-06,7.529974e-06,5.559395e-06,Violin
8.327233e-07,-7.552497e-07,-3.0500973e-06,-1.7264267e-06,9.621776e-07,-2.98881e-06,-9.52442e-06,-1.33906915e-05,-1.0521269e-05,-5.92705e-06,Violin
6.1845387e-09,-3.1934526e-09,-8.937441e-09,-1.5928293e-08,-2.4751092e-08,-3.3791252e-08,-4.4015305e-08,-5.7947407e-08,-7.129457e-08,-8.579447e-08,Guitar
-1.3942547e-07,-2.3075073e-07,-2.6211532e-07,1.0184409e-06,2.1368426e-06,6.240717e-06,8.695093e-06,4.392743e-06,-3.1892764e-06,-9.030728e-06,Violin
8.094321e-07,-2.3377542e-07,-1.8504052e-07,-7.0720733e-07,-7.0364335e-06,-1.5884649e-05,-2.0034535e-05,-1.9500003e-05,-1.7637578e-05,-1.5367968e-05,Violin
5.472847e-07,-2.9156948e-07,-9.4190955e-07,-1.1150539e-06,-1.1355526e-06,-2.8423815e-06,-4.349336e-06,-4.2967326e-06,-3.6093888e-06,-3.9804318e-06,Violin
-2.162367e-07,1.0888267e-06,3.922194e-06,5.022988e-06,2.4222988e-06,-2.7024107e-06,-1.2437123e-05,-2.4245819e-05,-3.9033708e-05,-5.640028e-05,Violin
