spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,label_list
31.102665641631297,31.424840987689386,28.781107474751824,28.8583201625576,27.245844028248655,18.024391222273813,14.823661830761008,French horn
22.977255385632674,32.09994337408922,31.565499455552636,30.766506798444595,30.443552982318288,21.110796501660495,18.342786562781498,French horn
14.080817626190337,30.163565746287208,29.048561729889723,27.464533319767348,23.246064362975517,25.39437563801843,21.225091332609974,French horn
23.419980054815156,18.832580452980004,23.367830165289597,23.810786524079194,16.35013967970727,18.785451261463344,15.011097124541397,French horn
17.36436756034213,10.75212643318955,35.528772035160934,28.243436787137266,31.458861722215115,24.620885964309572,22.40102883692778,French horn
30.213256646397177,30.74323070688858,28.553833043234572,28.55161561576317,28.15389998931999,18.536144485211214,16.03815077253666,French horn
14.803121248060746,12.184080608020174,33.260181173659696,34.72270920024431,28.23264581953941,25.76038789039764,21.844424414347362,French horn
18.271283367208056,11.868151036124718,33.48731536611054,34.85318292783867,32.83731483538977,31.919739216771696,22.744710901623534,French horn
15.669712495944154,12.045818269686704,34.08158414418198,32.46719944581781,31.516514862470324,30.009149244930164,26.831762284651568,French horn
22.024317403379953,17.781247675926117,22.097411753047943,24.602307587367108,17.80031461662187,18.860109986202968,14.819246305049196,French horn
30.312812166851895,27.75947413119614,27.397823844482,26.020758061753337,25.1544231045174,25.45385740093214,17.115553873549203,French horn
23.658729936401695,32.075352811424175,32.52858841506852,29.703480599553032,30.37753152634047,20.612344381988006,17.565009706852166,French horn
30.28047683980379,31.45884385475211,29.392155644664914,29.066497694769463,29.703020597460142,18.250760891564664,15.816360840146583,French horn
30.61308627204287,29.022085699242815,27.830785194813892,26.120522695447306,25.029498800999978,23.954990534220475,19.117514334146644,French horn
14.895507369947364,27.39454877428271,26.89589492729455,24.8942680641864,18.940655940105692,23.10401663786246,19.84121616964313,French horn
14.075659237795179,29.989263179374177,27.732914917661045,23.99079806491605,22.798523063649352,24.64019288902578,19.832260672091657,French horn
28.291465370778425,29.85370219419957,25.547353325420122,25.63781448004174,21.221624180370107,14.764875065048804,13.781107590239738,French horn
20.239411592446718,31.841150623968193,32.01306053098217,30.59999457875807,29.15710358378303,29.327874834108712,25.564183460578764,French horn
23.894120840756695,31.259110023547088,27.90167315695106,29.673431435305847,24.319697420706262,16.075132401170737,13.889527797115653,French horn
15.270297851642775,10.76574226774882,34.467457867898204,31.641477125600787,24.156261352469443,26.254775129203708,20.916316257113248,French horn
29.91350214054383,29.551133327110996,28.28182559357093,27.096170664100157,23.076969938139378,23.194640151932017,18.74665784154217,French horn
24.542056543760182,19.170245044073912,22.816625917315235,22.98273723055294,20.758606959605622,20.065755028042673,16.58924627095494,French horn
18.132234020026697,29.266509409192896,30.79656042474709,30.333294729056657,28.384450306548445,28.208031214040524,27.607925491123616,French horn
17.40413286823411,10.86013679773417,32.98138092070218,25.52766350627391,29.507334238247786,22.19481461047075,21.995091488214864,French horn
14.355943446707782,10.315069511664824,34.65735863340074,32.75993432253747,22.253906858432767,24.869212160001375,20.15356943489824,French horn
27.812532336887173,27.10245222151077,27.03040535092399,26.642303098930025,21.257203922289694,22.813458806167382,17.401832503601288,French horn
15.63838982101278,29.488112804392383,30.405699413638406,29.30544780990723,25.165417770128197,24.273955234634897,21.46105417503339,French horn
15.364631513635313,10.360144074420495,34.82359688880053,33.04295680114849,23.182263984696938,23.71672527176609,20.385576074125844,French horn
18.059983262997445,10.819153041919364,33.27920501076057,33.310687959691705,30.631562253646454,28.243258497376637,21.492387979897696,French horn
16.070806828001512,11.852788832676108,35.94061961242811,33.05010389779865,33.007545379335824,27.509583636169864,27.047801913258386,French horn
15.88067304805914,11.565097614129575,33.2638773456533,33.954880192347574,25.53484107157619,25.90791448629595,21.341954907537705,French horn
17.177909051367276,29.766900658458606,30.512256131045444,28.923444130973202,28.739799164909307,29.030140646228737,24.81871399822956,French horn
28.5362032861918,27.52930244224491,27.543348306491755,25.04648586669743,19.945506316538165,22.955350318699356,17.60657252924419,French horn
18.831296191403965,38.00963499431138,34.94354260455854,34.30708379095312,33.59653862188691,32.1449002024301,27.019153907504535,French horn
16.024386904404274,13.064116410813096,33.093695792643224,25.711170492385005,26.48228969710676,20.692508595327645,19.587267849494886,French horn
19.034798048855727,11.160358568829626,34.84215543104508,29.2823646259818,31.030997178979195,25.825895816269853,21.292748861131955,French horn
29.213302790069186,28.475611063772938,24.321906861151845,24.190143832533142,20.966134394644094,22.590761405572497,17.99160684608352,French horn
31.05149673792558,31.014161455159325,29.920580051250486,27.703848132085703,26.42927326185748,23.971531435461635,19.086770752312184,French horn
15.806191838891781,35.22837166005688,30.03408559790002,30.23471200854902,25.787466792021053,25.08575929464396,20.602726631075647,French horn
27.094344655793556,22.30103275882421,26.676503663026004,26.906046772866542,22.67852774865479,21.597316345812303,17.04916103742744,French horn
32.16777620705599,31.164406793738234,28.78628603498439,26.038686123417072,25.88320064087772,22.983065980035672,19.241106685338632,French horn
31.320095061359005,32.19379787130986,30.607137194622155,30.03828587669383,29.49568540697761,20.619835912557637,17.383176011501224,French horn
13.741727151983136,11.257251771958975,34.69113104375558,31.004370616084874,31.331539801509102,22.33371438163048,22.7966367705714,French horn
18.201816643387964,10.635517595737756,36.53245850669418,30.75915314043086,31.72811485137201,25.59168745331683,23.841303532868427,French horn
13.97844805951021,37.66255358230502,34.689500568371805,28.383463226563567,24.536573070814836,26.462286691454032,21.997741363204167,French horn
34.63357744930009,31.797728384884188,29.685280651156152,30.513124574360884,30.623356436184988,19.172021698674815,16.429771519840838,French horn
32.76766356427813,30.398735647096032,27.800133770787344,27.904941041701722,27.671991960005005,24.060036489149965,18.701573510083517,French horn
14.821467599724729,11.258969222080337,37.18615857333118,32.24097262401926,33.52930697829542,24.79066682443311,20.105941505911737,French horn
27.615373837372793,24.87036977437879,24.083275331485858,22.853808261812,21.812569911083884,25.33891079422898,16.1785275294084,French horn
20.37138507255044,35.93162880014539,31.13498531138021,31.428324436534037,30.369855415295547,31.46197108226058,25.010824878534507,French horn
19.407464205469466,34.98698050041221,31.890980207747944,30.095814417071864,27.576700805775147,26.70422350392443,25.38228776175648,French horn
25.167356253235692,21.009808299168256,25.144565672516453,26.668073855222357,17.763815781431045,19.30796601029947,14.841885775840089,French horn
14.079355644526414,10.697667536068979,36.43567842808132,32.03082080245113,30.08426455223266,22.799162720331285,21.68943027918693,French horn
28.095721027609155,28.93307500855955,27.66140992491753,28.549788024676573,24.134082894986424,15.456009898620115,13.93725859021997,French horn
33.20065532854885,29.014090883815374,24.3576553755493,27.48655504252611,25.16511932558124,15.36291458955749,13.670799996393269,French horn
19.619555390260093,36.86734861955288,31.079567475711887,31.38246143896463,30.05736231887198,28.661639886275292,26.870408482837835,French horn
26.055459854320972,21.992028764493025,21.98753593892409,21.950737723014605,22.599915581126567,22.511252336137854,16.300026844679024,French horn
30.625990224896515,29.850468742763994,26.96038434757064,27.048385318339548,21.59642641883708,23.272761396610374,17.917172215836995,French horn
14.867183367107781,33.01199708481646,28.382183083564097,31.504659133288108,21.269702709728893,26.049926417905095,20.906373424122638,French horn
32.77696046310408,30.369678033932907,29.77272009701325,29.82705727914294,30.352320796900532,19.13783587338281,16.74422569044941,French horn
30.955804141851466,28.103442750000017,28.68086560855421,28.358379840389134,23.63447407394848,15.154266114460171,13.9179271395634,French horn
30.856014680684574,30.218677888295673,28.477314919877365,24.940606787995197,25.283833728696926,21.27021897728509,18.752595393045038,French horn
17.32004321622791,33.14472524885395,28.96426050888903,29.733460750588645,26.276375364804395,23.164638951441827,21.011526515480718,French horn
31.155515141877824,29.84398890481905,28.248799843799752,27.069964482085794,25.410405923465998,25.434017210324807,18.31147712073922,French horn
22.513234713743106,20.983917079576596,23.760074766297183,24.451767529381183,16.698894330038055,17.312990793223033,14.129821021212914,French horn
26.406923173470958,23.06097038490681,25.442278931533032,27.477179301284938,19.644854229651624,19.81905418178902,15.764639841861,French horn
16.030384444526984,10.75282779875536,35.30998015110154,32.791122183378626,30.985128706695498,21.828874490886488,21.271737165702408,French horn
27.68131719989852,24.618657268762437,24.897302504677924,24.49361733782629,20.38590374759306,20.85704630936476,18.126150383132856,French horn
31.146123756203504,28.41777399162086,25.578887497022595,27.57879399628404,22.3470958078559,22.525053583665116,18.301588658384773,French horn
34.20168007803148,31.66096405169668,29.89962239017421,29.734293367807876,30.046956113896954,19.96001486918676,17.848527158498403,French horn
29.982817255286317,29.98024468973171,27.106223051532496,26.511492328401044,24.21096770463249,23.294575020359943,18.217338233882522,French horn
29.71697584590447,24.677419121859945,25.982961358615103,26.329898165636035,20.952971993531968,19.993792093028453,17.469620339936597,French horn
15.895721061229786,11.368289158391253,36.97809558686696,37.064256724230624,31.180386518406213,21.54198167334648,20.6622420742922,French horn
33.63296555747054,31.420764028655523,28.62208006973304,27.461584176059958,27.595488460242183,28.43432189563291,22.733746388069356,French horn
32.044305106460506,28.03027656728067,23.531774344905394,27.300389713886446,24.7792878789871,15.47137313273518,13.701413902052831,French horn
19.922978542792556,37.39531879912192,33.87748358667792,31.556564544378404,29.527168975292668,28.24728373519261,21.432024674341378,French horn
11.86296226435752,35.13110654407766,27.98378953773139,27.947788850653502,24.151225740694063,25.81943608165994,21.516455443825716,French horn
29.53088387206402,29.08707620797638,27.42120019943754,27.37133354010281,19.70404709105967,22.79575069769248,17.93499298428264,French horn
24.631444196114497,20.661837180982616,22.638452310455644,24.319019009546015,18.66557155205786,20.65008899294085,16.066400539444327,French horn
26.200713911787727,23.771222904353266,22.871772757637498,22.354075439174075,20.243422984827202,22.694259484991022,16.300737496115403,French horn
17.83241312459268,34.614074482472276,32.05718121984635,30.688473005357125,29.415523204520216,28.517771018270373,24.789362562618045,French horn
16.219893870344023,34.72781536004175,29.631615836633557,30.396497143827116,25.73082594574588,24.358197589891816,19.912558821205295,French horn
13.900798026097473,10.779685736749645,36.758955594544936,29.267713324388172,27.764732328793734,22.350187091622804,19.797832610126207,French horn
24.97335762870606,23.467425177674567,25.08989596991066,26.572209807285105,18.724124043917175,19.698382370045792,15.503409893753863,French horn
31.61653500284639,30.24089225827849,28.785196598848103,27.331378246797794,27.537616509786716,24.416662903099397,18.698879501298354,French horn
26.188056655262432,22.951588577044124,27.39862213043727,26.531819356411656,24.06928148467441,19.299176870942354,18.004773216367088,French horn
32.459414896317966,28.334372387426743,24.79698441267344,24.985627015235824,18.612499025849157,23.082279661165128,18.308564468132293,French horn
32.49947970022762,29.484970739331413,28.493684963594625,26.728795311556375,25.437190186496405,26.14104664083286,19.337582065494576,French horn
30.586397461904085,31.214354728016456,28.653764273924214,28.664405793297128,29.383698215658928,19.385310990921592,16.049262049433437,French horn
27.150313732765756,23.360943978771697,20.565815826140216,20.435851110810294,19.167586929219077,20.61690698442935,16.999484952324643,French horn
19.727481464878128,14.70322101452968,16.426254481445934,19.28508777584658,15.297086411307118,17.65123244117584,16.993660456328367,French horn
18.69837498399546,36.52139077441893,31.055135027905877,29.198575847148756,29.836491836693657,28.68525899666999,21.84924330189522,French horn
19.359581147572456,10.429331632616881,36.373680847427046,32.24793870738838,30.45119338311363,24.603651201675838,22.56832792515465,French horn
18.972217348349318,36.11038684082453,31.831303430246727,31.16554452505776,29.112601389469937,26.52873456797347,24.214126434638594,French horn
13.21309952547904,35.011761071275124,28.5157125399334,30.227168342110925,23.485730757561143,26.54488819112148,21.235863534623835,French horn
29.04963905736885,29.187603955482896,26.566920844203427,28.144431517665915,23.49642227252441,15.550743436748002,13.51552203137447,French horn
32.473027497645305,30.560618821261635,30.00099747636972,27.5047738364192,29.022092769069797,30.544206414894802,21.859917710128894,French horn
17.13373856127099,38.16382982470693,35.38647147912419,30.75818407558389,23.777999686727306,27.268571923815013,21.79526721259687,French horn
13.909960830794006,11.275944425222432,34.670637571210996,25.553123322574812,24.146299225429797,22.591434410347116,19.89586781276023,French horn
29.778115963120364,24.184031941840193,27.68127081727208,21.90642218026311,16.070191183052504,27.208418038589567,20.861996277701934,Tuba
28.572506248816584,27.450406737137875,23.680931671677452,19.92320274586586,18.06157192546093,28.498762295787134,21.746951994270404,Tuba
17.93076757836837,35.695748522830485,31.21176221130774,29.307386179115746,29.84112988815599,25.59951839782146,22.142996856446008,French horn
17.23715743851794,33.79262940476805,37.68871806262323,25.52655108759917,19.890574842940346,29.881971093475144,23.38110694562162,Tuba
23.517097487222568,17.767014966313546,19.556023077376913,17.417080151249845,19.820080792611407,19.95921294133017,17.833300536036884,Tuba
25.62423184797235,19.836318483586712,25.84949449283908,21.434022874137757,17.831615785533938,27.41134322786781,21.60129590960831,Tuba
24.129033549033192,32.12304697489534,32.78590381010543,30.28007074170447,28.78705799882398,25.93012062406132,20.898262597424367,Tuba
16.10290034733785,33.75123182761175,35.34718828620162,25.351948055340042,17.110880012166728,29.559290058317014,23.048361625282116,Tuba
26.48363190577127,19.793080317564492,25.55978095891624,21.246517894341462,19.71255765493842,27.858906617095048,22.477941447672293,Tuba
30.61099755897712,23.28728152981911,26.23446986976978,22.72990028131294,19.13539798219891,26.358698716448632,21.205948576984024,Tuba
29.464909361041883,24.922520592174607,25.16584522395281,22.674842270036176,23.223492806126085,20.7335598926047,16.332774469523432,Tuba
25.885464369932745,20.56624929542635,25.87818680738897,21.24819449857459,14.907016698087778,21.279303174105685,14.974249412044633,Tuba
19.602784419973354,38.64610934995992,31.383002809319773,31.527541986477093,33.30905921205686,30.013496474263253,27.437720965442914,French horn
31.142406436719707,24.909201411384643,25.942712337865785,22.79215506062148,23.590209104022584,21.28831992426634,16.573136922501806,Tuba
21.634617816769712,27.201989297201614,32.39425052246633,28.357934807025806,26.77134563502558,23.252163864849113,16.681624795445057,Tuba
22.753020247338164,16.35711844937402,18.395564828732915,16.693350598529133,18.93353329910714,18.707901507771233,17.636288452435615,Tuba
30.77699883945877,24.432785768168312,27.212483892598232,24.47306631854895,16.148273164518592,28.522779289621166,22.052370398061548,Tuba
27.69688969702111,21.887374161440917,25.882490327170693,23.385129923498607,18.047906477029247,27.826977330128027,22.487563739849453,Tuba
22.761748887927737,28.483801729760273,31.51395499724535,27.574800100449917,27.7672989033946,21.600557877878202,17.31473254225797,Tuba
33.389720516022244,28.176800818385527,25.607482848585768,20.66761071773193,18.233900995328266,28.273460569183868,22.401373802279743,Tuba
29.868234991107553,27.211260199432672,27.919996054507845,22.849800521739382,16.348066332940597,29.721443780038786,23.137417706848158,Tuba
15.850167154377703,33.00321820442549,29.923671440647876,24.45900020563477,19.14473616792691,32.149754853957695,25.656675348816762,Tuba
24.810047775896933,29.131665085433887,33.104295225132134,27.90973854675697,27.49962684596777,23.454061416225844,17.517101144021094,Tuba
24.42530695814025,17.64237658408072,25.985554882563186,20.731590870535864,17.955296337859895,27.361563807543472,21.21766885288122,Tuba
20.362917121129083,32.711749745797526,38.58299675330889,25.341783216037037,17.698407670386413,29.214242635684624,22.485187103907162,Tuba
25.421653083629057,20.944998658378086,23.60818644583134,21.276245317121546,17.27995488155424,26.433919872739175,20.17020990256138,Tuba
34.95210291880607,28.458229162569776,30.09867566422472,26.819530649308778,21.386085557095864,31.356223519799876,24.971059837245207,Tuba
30.550213275598797,23.734568856177184,26.407437249435922,27.44291172979885,19.52621106269933,27.695412778633177,22.598447901114206,Tuba
15.329779234196012,35.20350774107861,32.259718296492714,26.122888680873018,17.934673901897355,31.62144714070241,25.109106559326356,Tuba
15.951560859518995,33.04900506833862,32.99915558799922,32.40291268482306,26.656634406763814,34.59088818184949,28.30510807523481,Tuba
31.077801615637135,26.0439549275658,24.88169661757688,21.169676187944184,18.503378657686614,29.13620873884743,24.39404398066848,Tuba
24.153913290135524,19.81738592017652,26.387258339652128,22.696413780874778,17.455877602297676,25.65576262671502,19.824379442899957,Tuba
24.3514107145732,16.706176021375654,19.610200254396762,17.74277851305538,19.794976591472015,20.58174882155439,16.49774051464648,Tuba
16.151844838059183,31.405026911748706,34.17957214062682,28.810333932431885,21.858865316609116,33.005070038185195,26.640036673157617,Tuba
26.3489331242196,19.982581816282114,23.077888075223225,20.18197803939145,21.063436242711234,20.699061504938403,16.827509893331907,Tuba
23.32317496667621,19.373499434389867,20.98534323879724,16.659742186616974,19.62564812974855,19.99364735684316,17.852939917976435,Tuba
20.72076536422712,30.209230999946445,34.97744646089453,30.424891682268026,22.464088535585212,31.578936966435112,25.80378219701484,Tuba
25.338606762410606,18.440506249873213,23.868344600654904,22.511636550673636,18.137310091058932,26.22860015002976,20.074340708117752,Tuba
27.770620362268744,22.84727433862176,24.053011884757822,20.119653644065885,21.79036297199041,20.893516758534126,16.92405590233781,Tuba
25.345515887047227,30.7724239449425,29.528968946824172,28.846290691564388,25.538397057680633,23.395431685814742,18.458461528877073,Tuba
14.597057465043362,34.673028876651756,33.377317626907185,21.797155792788466,25.057618419462152,34.140151673474925,27.885047017476577,Tuba
21.38335109323675,30.84785947345828,29.81772584264811,29.647451184182067,28.259228243270883,24.92913478418047,19.585968489166486,Tuba
34.072290430590314,30.118246113395198,28.543087320747464,24.03482155114162,21.55252850392457,31.70207493620424,25.357022934378943,Tuba
30.331134550199817,27.685214929254947,27.627309409056704,24.65548569129495,24.504789492378944,21.36535020864616,17.190481537143555,Tuba
33.912015733406555,28.41254097544865,31.7329652069376,24.205749219855587,19.44623017817985,31.417955976922002,25.658673232997913,Tuba
26.585666074051826,20.84434247131304,25.919553911518165,22.464581270460155,19.849652011850164,27.022909114606236,21.339952905263818,Tuba
31.487119397063882,25.629789438495095,23.67133380636623,22.621356788697547,22.713054690342062,20.731776483683152,16.610957967741932,Tuba
28.99966810508085,24.0732685490192,26.520947413348203,22.126726104447556,15.770610376623116,27.596561636292154,20.782605984477563,Tuba
25.905874397930535,20.544983494125475,25.778622237768783,21.740458837068633,17.4290067079758,26.85796855303447,20.708328557770177,Tuba
28.7134476555183,21.38600882606349,24.903908964491155,21.461538417900194,17.87426130781838,23.318358973321978,16.8634959893825,Tuba
22.672148733933994,15.554081268230542,18.12323137252026,15.206088246037952,17.907392420234686,19.10906533694656,17.236424240086393,Tuba
14.398388662192007,35.80649493557633,27.5473690829019,26.97325460697602,24.312196493804546,25.103582514260047,21.18060496230157,French horn
16.651871112989667,35.33187261364079,29.465846024771594,27.364081608873235,25.026918229628446,24.573518017932503,20.726442843964893,French horn
26.26646263192929,19.416409038916584,24.795196056538703,21.940593985006156,17.317099991612544,27.278703671391487,22.09136044476899,Tuba
27.9034477740235,22.76397321040537,23.249723986589338,19.92318085631274,21.32109270341366,20.823249637642878,16.7416020876764,Tuba
24.46554371972368,19.87089448381672,27.91199435015873,19.738246947833517,17.394964242049245,25.004866975951746,18.598148943906804,Tuba
30.609163554939908,27.51352627614663,28.26044189600422,20.05993314197729,17.133761762057446,29.409975025794022,23.118761243518044,Tuba
15.870649007101047,34.5542310529587,32.79870752137042,26.96889634512397,20.982413561052034,32.53396268998931,26.01406247217506,Tuba
23.99533565361468,19.97399181639719,27.676186387284083,20.27602254064868,17.34027263602498,28.21824972339973,22.033159066803396,Tuba
29.3092219542476,23.113029161877606,27.857771520312568,20.876809129948267,18.888514366764927,27.710935345541778,22.1293531983694,Tuba
28.460052040357347,21.39061412003945,24.83457645934112,21.56042191587365,19.21678571578313,27.31408453463443,21.96922152352917,Tuba
23.392028973583482,18.289410164049556,25.28805154067898,19.832542542560752,16.704449721723442,25.15143508942055,19.255979255984105,Tuba
29.29932913532913,22.67993324002927,28.17862162834148,27.794564264085825,20.86952777057977,27.93615767107906,23.1401901977751,Tuba
17.5296690438828,30.253225735567504,34.69802400439948,27.518403013291834,18.78537461560126,31.520759241739295,25.735908744195523,Tuba
22.174010788027648,18.320434863675914,25.09910231606727,17.341641646724685,14.414049856268502,22.864388927165944,16.87513455308407,Tuba
24.351193990436535,16.66345987033534,19.720259825124074,17.72616535567198,19.886534312711486,21.18775657253971,17.016894459347096,Tuba
15.747032602246465,32.798509408605646,31.974902677509274,26.321090192881837,23.573347370563283,34.038125106609534,27.697207431079043,Tuba
13.712917909681243,33.744797559950406,31.95597290771879,27.911621469850157,22.596962099424893,34.367690029867696,28.22332267524309,Tuba
26.77014741393857,22.707212673678832,27.731739837354024,24.32324172592156,19.314950513551224,27.949061655439515,22.839088929374388,Tuba
31.917367487782784,29.925379969193393,27.181771985648197,23.13432686754745,22.996724669944527,19.802747065500444,16.163433313529108,Tuba
33.22053674361873,29.2661885630264,27.66329828355206,27.124696029777184,26.687471768890077,21.466718183911258,15.561858645911187,Tuba
14.894627248482449,26.821795925266084,31.492638296230858,27.620296621263705,24.9092645717676,24.69065882301624,17.635532381653704,Viola
27.280631990138318,21.52469712312554,21.03065271841492,18.142942400563246,19.406204712684545,21.36356588561119,16.900788191942418,Tuba
13.202734405302817,11.135797888948511,14.485265722688187,35.69239248323927,29.313737797819577,28.552087876920226,24.785955436025255,Viola
12.96247705490256,27.99698428253661,32.76027576666363,29.249518033107016,28.672442932265966,26.4013289219179,19.674244980605394,Viola
16.381426107204273,12.680491708781153,14.657648505767376,34.12422990632805,29.07381495410943,25.22784426328811,22.817076150363086,Viola
14.189242253554848,11.7413196299184,14.515192097529956,36.356165271993696,29.00433775860107,30.01987587132035,24.368846861126304,Viola
24.885216700717283,30.572827128196586,29.169816543223877,28.12750380758406,27.385614638923702,21.228721205163225,16.892501186297174,Tuba
25.87949949101038,20.540282027663856,24.82493126601437,24.734319087819937,20.94045763821168,27.199351586011954,21.196500858696705,Tuba
29.077993700245717,23.980526721953552,26.88796528714485,22.249756643041195,18.188493438169274,27.812092904597716,22.500360365853545,Tuba
16.790552010686355,36.8711265176996,29.877859140311887,27.315998607821015,20.781641256911566,33.0656661720905,26.98140958129743,Tuba
31.230098433261787,26.476038828334204,27.392134477320965,22.48989447328546,23.01013302581345,21.715332323023198,16.958020678641777,Tuba
25.249429786052534,17.408630398075328,23.673661255754165,20.13313757013914,17.95219674184978,26.081820998240993,19.648931222303048,Tuba
14.933667007824718,32.82958050127775,32.47115335259437,30.09090718595681,26.78012204874946,33.90598658507929,27.32580597985246,Tuba
15.462847464185764,11.365818995668096,15.781313726733641,32.641298717643096,26.45566041580653,26.252765640212914,21.81372121225213,Viola
